Clear_Concept	Rewatch	Checkback_Reference	Skipping	non_dropout	IPI
-101.510999	-76.883999	-63.810999	-98.110999	0	-6
-102	-86	-90	-166	0	0
-42.267949	-49.3	-76.2	-141.3	0	0
-98	-44.966667	-0.166667	0.933333	0	0
-78.3	-61.7	-3.05	11.3	0	0
-76.481966	-74.1	-93.3	-179	1	8
-96.9	-84.4	-88.1	-166.2	0	6
-77.9	-41.985786	-31.3	-85.3	0	0
-38.90859	-36.529857	-39.5	-112.757464	1	0
-102	-86	-90	-166	0	0
-45.2	-31.833333	6.7	13.333333	0	0
-66.2	-33.3	-4.698489	10.010579	0	0
-75.4	-42.6	-13.9	-14.511146	0	0
-93.6	-58.1	-34.4	-81	0	0
-36.113516	-53.328501	-61.5	-86.828501	1	0
-90.8	-49.6	-24.1	-70.12265	1	0
-89.2	-31.898216	3.969045	3.801784	0	0
-75.5	-63.7	-66.7	-115.5	0	0
-138.3	-82.1	-49.791752	-48.583503	0	-8
-84	-33.8	-10.7	-26.9	0	0
-78.1	-34.8	1.424745	-34.791752	0	0
-33.3	-30.8	-21.8	-59.7	1	0
-128.8	-75	-48.5	-82.7	0	-6
-50.175557	-38.513336	-9.915564	-16.188893	1	0
-74.7	-64.8	-82.5	-158.3	0	8
-128	-102	-98	-168	0	0
14.233893	-19.144071	-77.4	-148	1	6
-110.5	-45.9	-3.898216	-4.327388	0	-6
-108.7	-65.80755	-18.4151	-10.752849	0	-6
-163.5	-94.3	-21	-15.906341	0	-8
-102.007768	-54.507768	-20.523303	-35.823303	0	-6
-21.640929	-15.352558	-23.5	-78.852558	0	0
-40.4	-27.4	-34	-71.4	1	0
-120.2	-100.4	-96.1	-168	1	0
-99.583503	-49.891752	-51	-113.863917	0	0
-4.554249	-39.8	-77.5	-148	1	6
-36.4	-47.1	-77.9	-143.7	0	0
-41.351191	-68.709307	-109.7	-199	0	8
-61.967949	-62.8	-83.9	-164	1	8
-61.967949	-62.8	-83.9	-164	1	8
-76.595466	-76.7	-99	-177.3	0	8
-61.967949	-62.8	-83.9	-164	1	8
-127.6	-71.6	-20.4	-54.22265	0	-6
-71.7	-39.8	-35.352786	-57.652786	0	0
-75.58644	-61.18192	-57.59096	-143.59548	0	0
-43.265573	-29.356967	-15.23709	-73	0	0
-23.934015	-21.578005	-42.871202	-81.506803	0	0
-63.269177	-83.5	-115.5	-205	1	6
-102	-86	-90	-166	0	0
-43.624323	-39.174774	-72.1	-139	0	0
-48.831071	-34.1	-24.507768	-73.1	0	0
-9.185961	-24.042914	-37.528609	-107.814305	1	0
-2.554249	-39.8	-77.5	-148	1	6
-65.9	-59	-82.3	-158.2	0	8
-2.554249	-39.8	-77.5	-148	1	6
-41.885786	-51.4	-72.9	-137.9	1	0
-71.9	-46.692893	-56.5	-113.9	1	0
-102	-86	-90	-166	0	0
-52.872393	-22.872393	-12.657464	-37.472393	0	0
-88.504555	-94.1	-121.4	-215	1	6
-19.302251	-50.6	-81.5	-154.6	1	8
-85.019804	-81	-99.1	-188	1	6
-43.407484	-34.559816	-37.471963	-85.871963	0	0
-72.1	-37.5	-35.72265	-79.72265	0	0
-120.2	-100.4	-96.1	-168	1	0
0.8	-39.4	-71.8	-139	0	0
-66.873883	-60.837746	-56.119678	-126	0	0
-53.704555	-43.334852	-45.4	-104.1	1	0
-120.2	-100.4	-96.1	-168	1	0
-79.529612	-76.4	-95.3	-182	1	8
-9.654374	-53.9	-90.7	-169	0	8
-74.533333	-51.166667	-62.5	-124.2	0	0
-102	-86	-90	-166	0	0
-57.7	-23.352786	-5.005573	-13.752786	0	0
-11.825126	-45.946447	-79.5	-151.6	1	8
-62.692893	-58.092893	-82	-161	0	8
-44.735089	-55.7	-79.8	-149.7	1	8
-3.011325	-2.967949	-7.2	-66.711325	0	0
-72.1	-29.567949	-28.6	-85.1	0	0
-0.871573	-48.1	-79.3	-151	1	8
-120.2	-100.4	-96.1	-168	1	0
-74.36795	-67.2	-89.6	-170	0	8
-6	-0.685786	-25.3	-77.3	0	0
-128.2	-76.3	-64.1	-118.2	0	-6
-88.1	-64.4	-59.4	-107.1	0	0
-91.3	-32.7	-0.467544	5.213594	0	0
-26.4	-39.1	-77.7	-143	0	0
-82.967544	-41.567544	-22.351317	-89	1	0
-69.792608	-65.269669	-83.2	-148.2	0	8
-61.967949	-62.8	-83.9	-164	1	8
-8.755456	-53.9	-88.8	-169	1	8
-54.563158	-52.101973	-25.563158	-42.203947	1	0
-85.483602	-46.583602	-24.483602	-98	1	0
-68.2	-67.2	-87.7	-170	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-73.652921	-71.8	-91.5	-176	1	8
-71.491966	-117.146624	-147.6	-262	0	6
-120.2	-100.4	-96.1	-168	1	0
0.8	-41.4	-69.9	-139.2	1	0
-31.057428	-25.374457	-7.165942	-15.165942	1	0
-65.9	-59	-82.3	-158.2	0	8
-49.309431	-54.6	-47	-113.6	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-50.639753	-58.991393	-29.819877	-102.845697	1	0
-120.2	-100.4	-96.1	-168	1	0
-23.345046	-70	-102.1	-190	1	8
-17.619524	-64	-104	-190	0	8
-77.226823	-84.9	-113.8	-203	1	6
-84.7	-83	-86.5	-145	1	6
-26.4	-29.4	-55.9	-106.1	1	0
-51.1	-73.9	-84.7	-141.2	0	2
4.616497	-24.375255	-49.6	-97.2	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	0	0
-16.2	-27.3	-47.4	-95.9	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-127.6	-71.6	-25.42265	-84.2	0	-6
-52.085786	-79.5	-84.4	-143.6	0	2
-120.2	-100.4	-96.1	-168	1	0
-84.7	-83	-86.5	-145	1	6
-122.1	-67.9	-39.1	-89.9	1	-6
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	0	0
-65.9	-59	-82.3	-158.2	0	8
-60.335089	-71.1	-102.4	-185	1	8
-68.705573	-62.6	-85.8	-164	0	8
-52.567204	-15.792608	-18.283602	-78.1	0	0
-102.8	-54.8	-54.4	-114.7	0	-6
-88.1	-39.892893	3.56066	-18.492893	1	0
-120.2	-100.4	-96.1	-168	1	0
-48.778138	-61.9	-94.8	-173	1	8
-120.2	-100.4	-96.1	-168	1	0
-3.128595	2.314214	-12.064298	-54.864298	0	0
-43.7	-10.805573	-11.7	-48	0	0
-68.705573	-62.6	-85.8	-164	0	8
-65.9	-59	-82.3	-158.2	0	8
-57.287652	-40.106784	-16.506784	-27.219131	1	0
-102.741169	-41.052921	-9.682337	-15.311753	0	-6
-52.4	-10.098489	9.403023	-3.195466	0	0
-79.529612	-76.4	-95.3	-182	0	8
-94.532739	-33.963694	-6.098216	-24.198216	0	0
-76.1	-26.698489	1.904534	-1.095466	0	0
-96.1	-49.6	-28.4	-50.1	0	0
-82.892893	-33.43934	-21.5	-33.192893	0	0
-95.661529	-92.1	-103.244615	-185	0	6
-113.656706	-99.4	-116.2	-212	1	0
-102	-86	-90	-166	0	0
-4.367204	-6.909006	-20.6	-83.741801	0	0
-80.8	-55.701115	-35.163755	-48.351673	0	0
-102	-86	-90	-166	0	0
-60.705573	-44.484458	-57.6	-128	0	0
-69.3	-35.685786	-52.3	-111.8	0	0
-102	-86	-90	-166	0	0
-41.836364	-80.2	-128.6	-232	0	8
-115.6	-52.152786	-1.452786	-0.858359	1	-6
0.041641	-39.5	-71.9	-142.1	1	0
-120.2	-100.4	-96.1	-168	1	0
-6.258759	-47.7	-73.6	-145	1	6
-65.485786	-60.5	-83.9	-161	1	8
-120.2	-100.4	-96.1	-168	1	0
2.9	-37.3	-70.1	-139.1	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-30.23859	-26.039231	-22.039231	-53.839872	1	0
-88.1	-64.1	-46.5	-76.2	1	0
-41.222036	-73	-71.7	-113	1	0
-120.2	-100.4	-96.1	-168	1	0
-132.882612	-145.5	-145.5	-217.068961	1	0
-128	-102	-98	-168	0	0
-45.492893	-73.7	-84.6	-143.7	1	2
-60.6	-67.666107	-92.3	-152.9	0	8
-68.2	-67.2	-87.7	-170	1	8
-37.314382	-52.7	-87.2	-161	1	8
-59.770584	-51.9	-32.8	-39.641169	1	0
-12.090006	-50.685009	-98.3	-184	1	8
-120.2	-100.4	-96.1	-168	1	0
-96.741169	-65.741169	-16.141169	-14.623506	1	0
14.088854	-33.7	-73.8	-142.2	0	0
-184.079216	-199.362801	-225.6	-385	1	0
-4.202599	-59.4	-98.2	-184	1	8
-41.885786	-51.4	-72.9	-137.9	0	0
-122.1	-67.9	-39.1	-89.9	1	-6
-108.6	-60.746447	-5.7	12.214214	0	-6
-102	-86	-90	-166	0	0
-230.023303	-209.621554	-224.1	-385	1	0
-84.7	-83	-86.5	-145	0	6
-128	-102	-98	-168	0	0
-2.554249	-39.8	-77.5	-148	1	6
12.740285	-40.2	-90.6	-172	0	8
-128.8	-75.5	-48.7	-84.5	0	-6
-198.392593	-167.212899	-152.6894	-278	1	0
-10.867949	-39.2	-72	-136.3	0	0
-143.515789	-121.094737	-89.336842	-145.526316	0	0
-86.133333	-87.2	-117.6	-206	0	6
-102	-86	-90	-166	0	0
-68.705573	-62.6	-85.8	-164	0	8
-63.857143	-47.571429	-39.571429	-59	0	0
-110	-56.7	-40.3	-47.067949	0	-6
-45.883602	-37.512702	-26.441801	-37.579906	0	0
-128.2	-76.3	-64.1	-118.2	0	-6
-94.5	-45.22265	-6.6453	-8.258549	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-84.7	-83	-86.5	-145	1	6
-120.2	-100.4	-96.1	-168	1	0
-163.5	-94.3	-20.6151	-16.660399	0	-8
8.388854	-37.3	-71.7	-142	1	0
-120.2	-100.4	-96.1	-168	1	0
-71.9	-46.692893	-56.5	-113.9	1	0
-37.52265	-22.145299	-46.3	-97.3	1	0
-120.2	-100.4	-96.1	-168	1	0
-61.967949	-62.8	-83.9	-164	1	8
-68.5	-63.6	-80.9	-158.4	0	8
-107.2	-49.7	-17.285786	-77.8	0	-6
-120.2	-100.4	-96.1	-168	1	0
-28.532213	-43.522036	-81.4	-152	0	8
-61.967949	-62.8	-83.9	-164	1	8
-40.8	-35.9	-46.6	-94	0	0
-98.331757	-75.959653	-46.731757	-70.015444	0	0
-85.7	-84	-86.9	-146.1	0	6
-112.8	-49.8	-2.6	-45.4	0	-6
-66.305573	-48.852786	-60	-122.8	1	0
-120.2	-100.4	-96.1	-168	1	0
-172.5	-97.31263	-51.326296	-80.077851	0	-8
-68.5	-63.6	-80.9	-158.4	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-39.92265	-53.4	-67.7	-122.1	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.9	-75.1	-64.3	-118.7	1	-6
-68.5	-63.6	-80.9	-158.4	1	8
0.740285	-30.057464	-40.857464	-98.9	0	0
-68.3	-56	-39.6	-41.1	1	0
-61.611325	-49.2	-24.433975	-79.011325	0	0
-120.2	-100.4	-96.1	-168	1	0
-9.6	-47.7	-70.5	-139.2	0	0
-102	-86	-90	-166	0	0
-69.8	-40	-15.445299	-72.22265	1	0
-43.2	-9.941801	1.658199	-15.483602	0	0
-24.105843	-40.941169	-11.970584	-29.770584	0	0
-48.217595	-88.7	-119.1	-217	0	6
-120.2	-100.4	-96.1	-168	0	0
6.929822	-40.1	-79.3	-151	0	8
-21.998489	-19.592443	-16.496977	-77.396977	1	0
-85.8	-64.3	-60.7	-106.2	1	0
-120.2	-100.4	-96.1	-168	1	0
-205.5	-128.8	-49.063564	-60.799603	0	-8
-60.1	-77.8	-82.9	-141.5	1	2
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-64.8	-31	-3.7	-11.822036	0	0
-91.096304	-76.596304	-48.596304	-78.096304	0	0
-62.5	-59.9	-58.4	-104.5	1	0
-33.283503	-31.591752	-53.6	-109.3	1	0
-15.2	-28.4	-40.7	-102.4	0	0
-61.967949	-62.8	-83.9	-164	1	8
-77	-49.8	-44.2	-85.3	1	0
-77.6	-28.592893	-28.9	-77.892893	0	0
-102.8	-54.8	-54.4	-114.7	0	-6
-128	-102	-98	-168	0	0
-63.852786	-57.452786	-15.752786	-51.605573	0	0
-74.7	-64.8	-82.5	-158.3	0	8
-23.392893	-11.692893	-15.046447	-68.392893	0	0
-77.3	-24.405573	-12.805573	-75.652786	0	0
-120.2	-100.4	-96.1	-168	1	0
-40.8	-15	-17.4	-73.866667	1	0
-77.183503	-36.783503	-18.983503	-83.3	0	0
-110	-48	-13.145299	-27.82265	0	-6
-74.6	-33.652786	-6.476393	2.565248	0	0
-74.5	-21.5	-13.8	-72.6	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-74.7	-42.245299	-32.5	-87.1	1	0
-65.9	-59	-82.3	-158.2	0	8
-74.36795	-67.2	-89.6	-170	1	8
-128	-102	-98	-168	0	0
-120.2	-100.4	-96.1	-168	1	0
-68.705573	-62.6	-85.8	-164	0	8
-110	-48	-4.945299	-39.82265	0	-6
-43.26795	-18.82265	-22.16795	-9.72265	0	0
-102	-86	-90	-166	0	0
-70.9	-28.566667	-21.266667	-29.533333	0	0
-99.9	-38.65	-3.95	-24.25	1	-6
-104.4	-46.9	-29.4	-86	0	-6
-132.7	-69.2	-11.892893	-39.192893	0	-6
-61.967949	-62.8	-83.9	-164	1	8
-22.12337	-51.1	-85.2	-160	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-10.867949	-41.3	-70.2	-136.8	1	0
-68.705573	-62.6	-85.8	-164	1	8
-120.2	-100.4	-96.1	-168	1	0
-22.4	-39.1	-75.8	-143	1	0
-61.967949	-62.8	-83.9	-164	1	8
2.010579	-13.793955	-53	-108.1	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-61.967949	-62.8	-83.9	-164	1	8
-68.2	-67.2	-87.7	-170	1	8
-61.967949	-62.8	-83.9	-164	1	8
-61.967949	-62.8	-83.9	-164	1	8
-108.052591	-94.8	-112.4	-206	1	0
-120.2	-100.4	-96.1	-168	0	0
-77.226823	-84.9	-113.8	-203	1	6
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-68.2	-67.2	-87.7	-170	1	8
-98.4	-54.4	-53.1	-115.9	1	0
-143.9	-80.3	-20.992893	-26.63934	0	-6
-84.2	-52.52265	-8.72265	-22.42265	0	0
-128.8	-75	-48.5	-82.7	0	-6
-26.656624	-44.2	-85.3	-155	0	8
-77.9	-41.985786	-31.3	-85.3	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	0	0
-43.4	-31.833333	-25.2	-26.666667	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-166.3	-96.6	-22.005573	-19.187539	0	-8
-68.5	-63.6	-80.9	-158.4	1	8
-85.9	-49.544071	-7.888142	-48	1	0
-71.051317	-67.183772	-89.5	-173	0	8
-120.2	-100.4	-96.1	-168	1	0
-68.545299	-46.52265	-58.7	-118.2	0	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-116.483772	-81.983772	-29.583772	-35.735089	1	-8
-55.162563	-37.923223	-64.523223	-131.3	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-37.314382	-32.446447	-55.082149	-131	0	0
-65.9	-59	-82.3	-158.2	0	8
-121.681815	-67.681815	-35.097402	-61.487011	1	-6
-88.665478	-54.165478	-26.832739	-26.298216	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-79.529612	-76.4	-95.3	-182	1	8
-68.705573	-62.6	-85.8	-164	0	8
-67.4	-58.5	-40.7	-73.7	0	0
-1.786406	-46.1	-77.4	-151	1	6
-79.512787	-91.1	-72.053817	-170.95897	1	4
-66.892893	-65.1	-82.4	-161.3	1	8
-107.199108	-69.899108	-32.899108	-37.262802	1	-6
0.411858	-18.2	-49.5	-102.2	1	0
-74.12265	-49.5	-55.72265	-116.8	1	0
-102	-86	-90	-166	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-147.3	-85.5	-17.05	-17.7	1	-8
-30.033568	-23.892907	-43.2	-67.323877	0	0
-102	-86	-90	-166	0	0
-65.9	-59	-82.3	-158.2	0	8
-88.567544	-30.067544	-16.151317	-30.051317	1	0
-120.2	-100.4	-96.1	-168	1	0
-85.619131	-76.4	-97.2	-182	1	8
-101.9	-75.4	-17.581966	-9.187539	1	-6
-120.2	-100.4	-96.1	-168	1	0
-30.5	-45.5	-76.2	-144.2	1	0
-30.945299	-43.3	-73.9	-140.3	0	0
-85.019804	-81	-99.1	-188	1	6
14.936068	-33.2	-73.6	-142	0	0
-74.7	-64.8	-82.5	-158.3	0	8
-3.688142	-35.3	-75.7	-142	0	0
-129.9	-69.5	-25.9	-79.5	0	-6
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-65.9	-59	-82.3	-158.2	0	8
-73.652921	-71.8	-91.5	-176	1	8
-12.85	-24.6	-24	-92.85	0	0
-102	-86	-90	-166	0	0
-120.9	-75.1	-64.3	-118.7	1	-6
-120.2	-100.4	-96.1	-168	1	0
-128.8	-75	-48.5	-82.7	0	-6
-27.40309	-34.163917	-25.763917	-60.863917	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-68.705573	-62.6	-85.8	-164	0	8
-102	-86	-90	-166	0	0
-120.2	-100.4	-96.1	-168	1	0
-8.590932	-26.5	-52.998489	-114.6	0	0
-65.9	-59	-82.3	-158.2	0	8
-45	-42.1	-25.8	-49.8	1	0
-102	-86	-90	-166	0	0
-65.9	-59	-82.3	-158.2	1	8
-120.2	-100.4	-96.1	-168	1	0
-49.445299	-71.9	-86.3	-146.6	0	8
-57.737239	-91.1	-136.3	-241	1	6
-68.5	-63.6	-80.9	-158.4	1	8
15.809068	-14.698489	-49	-108	1	0
-75.5	-46.7	-55.4	-112.5	0	0
-120.2	-100.4	-96.1	-168	1	0
-65.9	-59	-82.3	-158.2	0	8
-65.9	-59	-82.3	-158.2	0	8
-22.075129	-35.386772	-79.5	-153.1	1	8
-29.766238	-72.898465	-121	-220	0	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-6.154634	-53.9	-88.8	-169	1	8
-5.171573	-58.5	-92.6	-175	1	8
-90.151114	-64.137779	-19.413336	-15.540007	1	0
-35.733333	-10.4	-17.3	-72.1	1	0
-128	-102	-98	-168	0	0
-44.983999	-35.246	-37.246	-40.491999	0	0
-120.2	-100.4	-96.1	-168	1	0
-68.705573	-62.6	-85.8	-164	1	8
-146.7	-80.6	-16.86795	-29.8453	0	-6
-107.538414	-99.4	-114.3	-212	1	0
-86.4302	-59.8151	-16.2151	-39.80755	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-88.6	-53.8	-34.092893	-78.2	1	0
-65.9	-59	-82.3	-158.2	1	8
-101.5	-66.5	-11.322036	-19.822036	1	-6
-77.9	-47.7	-42.492893	-79.592893	0	0
-27.55051	-43.6	-79.6	-149	1	8
-52.821489	-28.264298	-8.028595	-30.628595	1	0
-68.2	-67.2	-87.7	-170	1	8
-66.752786	-65.2	-87.6	-170	1	8
-74.36795	-67.2	-89.6	-170	0	8
-120.2	-100.4	-96.1	-168	1	0
-5.918861	-14.067544	-16.983772	-81.083772	0	0
-85.019804	-81	-99.1	-188	1	6
-61.967949	-62.8	-83.9	-164	1	8
-8.894649	-34.7	-61.4	-120.4	0	0
-96.840743	-85.6	-104.8	-194	0	6
7.3	-35.1	-69.8	-139	1	0
-14.254257	-49.2	-85.1	-160.1	1	8
-102	-86	-90	-166	0	0
-81.445609	-128.649875	-157.1	-277	0	6
-41.885786	-51.4	-72.9	-137.9	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-74.752786	-25.411146	-27.9	-86.3	0	0
-120.2	-100.4	-96.1	-168	1	0
-85.9	-84.1	-86.9	-145.8	1	6
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-4.554249	-39.8	-77.5	-148	1	6
-68.2	-67.2	-87.7	-170	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	0	0
-120.2	-100.4	-96.1	-168	1	0
-85.019804	-81	-99.1	-188	1	6
-102	-86	-90	-166	1	0
-88.567544	-29.751317	-2.151317	-48.367544	0	0
-118.9	-75	-21.866667	-60.7	0	-6
-33.867949	-48.2	-83.4	-155	1	8
-48.258359	-56.3	-85.5	-155.7	0	8
-97.014305	-44.900133	-32.042914	-106	1	0
-80.1	-47.183602	-8.8	10.065591	0	0
-128.2	-76.3	-64.1	-118.2	0	-6
-53.6	-45.096047	-23.540118	-50.866107	0	0
-83.5	-56.4	-2.466107	-35.444071	1	0
-66.580951	-40.860317	-48.486772	-117.4	0	0
-36.4	-45.3	-78.1	-144.2	0	0
-96.092177	-75.83836	-54.361451	-85.769085	0	0
-34.185786	-45.5	-72.8	-138.5	1	0
-91	-58.7	-11.223303	-9.631071	1	0
-40.80901	-30.192893	-36.992893	-113	0	0
-68.705573	-62.6	-85.8	-164	0	8
-120.2	-100.4	-96.1	-168	1	0
-84.7	-83	-86.5	-145	1	6
-72.217179	-68.051125	-49.093661	-80.636197	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-85.933975	-32.433975	-12.033975	-58.811325	1	0
-68.2	-67.2	-87.7	-170	0	8
-37.314382	-52.8	-87.2	-161	1	8
19.64605	-38.7	-81.2	-157	1	8
-80	-71.8	-93.4	-176	0	8
-90.638476	-69.7	-75.062639	-146.8	1	6
-49.765573	-44.37418	-19.97418	-34.228483	1	0
-84.652277	-67.617426	-20.639407	-23.904555	1	0
-7.865478	-11.632739	-22.7	-82.565478	1	0
-52.202231	-50.850558	-36.2	-57.862639	1	0
-3.363932	-35.2	-75.6	-142	0	0
-79.7	-33.7	-2.458359	-41.852786	1	0
-96.3	-49.552786	-5.8	-9.752786	1	0
-108.7	-97.7	-69.4	-110.2	1	-8
-102	-86	-90	-166	0	0
-38.588357	-56.9	-77.8	-151.3	1	6
-83.8	-51.5	-17.02918	-63.4	0	0
-20.680014	-63.1	-98.3	-181	0	8
18.44949	-29.6	-75.5	-145	1	6
-35.485815	-61.1	-85.2	-160.3	1	8
-14.1	-20.2	-46	-99.9	1	0
-29.54871	-74.6	-105.9	-196	1	8
-74.12265	-49.5	-55.72265	-116.8	1	0
-120.2	-100.4	-96.1	-168	1	0
-48.737663	-72.1	-106	-190.1	1	8
-92	-84.3	-88.1	-144.3	0	6
-114	-57.375305	-16.906784	-29.062957	1	-6
-120.2	-100.4	-96.1	-168	1	0
-19.063694	-9.365478	-24.532739	-86.465478	1	0
-18.063564	-25.381782	-0.081782	3.091089	1	0
-46.819524	-37.779916	-38.319944	-75.719944	0	0
-54.091752	-37.491752	-6.783503	-37	1	0
-119.661938	-63.323877	-26	-27.802599	0	-6
-102.503689	-65.851845	-36.425922	-41.403689	1	-6
-83.02265	-37.045299	-59.4	-127.1	1	0
-43.013606	-38.013606	-23.849207	-43.013606	1	0
-65.3	-40.7	-39.322036	-49.344071	0	0
-63.4	-26.583772	3.848683	12.581139	0	0
-55.027187	-25.019419	-39	-101.4	1	0
-131.381205	-110.420516	-87.405129	-141.805129	1	-6
13.264911	-35.5	-73.6	-145	1	6
-34.185786	-45.5	-72.8	-138.5	1	0
-157.9	-89.7	-16.36795	-9.981199	0	-8
-128	-102	-98	-168	0	0
-65.9	-59	-82.3	-158.2	0	8
-77.7	-33.252786	-8.358359	-25.652786	0	0
-71.692893	-64.9	-87.7	-167	0	8
-97.6	-37.114929	-1.102251	-3.029857	0	0
-35.482089	-26.419131	-12.975305	-23.843826	1	0
-120.2	-100.4	-96.1	-168	0	0
-68.5	-63.6	-80.9	-158.4	1	8
8.34949	-35.6	-75.5	-145	0	6
-132.4	-66.4	-8.267204	-8.909006	0	-6
-10.9	-13.622036	-31.322036	-43.822036	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-16.211146	-17.82918	-5.605573	-28.776393	0	0
-102	-86	-90	-166	0	0
-88.911325	-32.390599	-23.1	-90.711325	1	0
-85.8	-64.3	-60.7	-106.2	1	0
-102	-86	-90	-166	0	0
-128.8	-75	-48.5	-82.7	0	-6
-49.3	-13.644071	5.255929	-29.622036	0	0
-61.967949	-62.8	-83.9	-164	1	8
-74.36795	-67.2	-89.6	-170	0	8
-73.652921	-71.8	-91.5	-176	1	8
-120.2	-100.4	-96.1	-168	1	0
-36	-16.073599	-10.073599	-19.507595	0	0
-120.2	-100.4	-96.1	-168	1	0
-10.867949	-41.3	-70.2	-136.8	1	0
-99.776393	-61.7	-10.22918	-12.42918	0	-6
-117.8	-70.3	-11.291752	-7.2	1	-6
-141.3	-71.094	-24.964001	-38.728003	0	-6
-120.2	-100.4	-96.1	-168	1	0
-14.1	-20.2	-46	-99.9	0	0
-121	-75.6	-62.6	-119	0	-6
-61.967949	-62.8	-83.9	-164	1	8
-41.9	-26.505573	-17.8	-68.4	0	0
-28.533333	-30.7	-13.2	-10.766667	1	0
-68.705573	-62.6	-85.8	-164	0	8
-45.546434	-45.888315	-32.058118	-55.772079	1	0
-44.922036	-14.3	0.877964	-38	0	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
21.798076	-37.3	-85	-163	1	8
-61.967949	-62.8	-83.9	-164	1	8
-94.4	-45.0151	-13.23775	-20.652849	0	0
-12.53699	-56.8	-96.4	-178	0	8
-135.5	-71.4	-9.82265	-13.845299	0	-6
-33.885786	-43.1	-74.2	-137.7	0	0
-34.075	-38.075	-22.975	-50.25	1	0
-44.4	-34.5453	-3.3	1.0094	1	0
-79.529612	-76.4	-95.3	-182	1	8
-126.5	-70.1	-12.770584	3.864742	0	-6
-102	-86	-90	-166	0	0
-120.2	-100.4	-96.1	-168	1	0
-4.554249	-39.8	-77.5	-148	1	6
-44.351673	-39.763755	-20.862639	-35.313197	0	0
-102	-86	-90	-166	0	0
-160.7	-92	-18.652786	-13.187539	0	-8
-61.967949	-62.8	-83.9	-164	1	8
-120.2	-100.4	-96.1	-168	1	0
-128	-102	-98	-168	0	0
-74.7	-64.8	-82.5	-158.3	0	8
-61.967949	-62.8	-83.9	-164	1	8
-128.3	-81.945697	-25.63709	-28.994056	0	-8
-128.8	-68.8	-38.4	-88.9	0	-6
-57.091436	-55.392947	-58.4	-146	0	6
-68.705573	-62.6	-85.8	-164	0	8
-82	-30.396977	-8.698489	-52.1	1	0
-85.019804	-81	-99.1	-188	1	6
-68.5	-63.6	-80.9	-158.4	1	8
-46.1	-51.6	-58.12265	-100.5	1	0
-70.9	-33.028595	-22.428595	-71.921489	1	0
-73.652921	-71.8	-91.5	-176	1	8
-102	-86	-90	-166	0	0
-77.733333	-31.733333	-19.2	-87.666667	0	0
-63.885786	-60.8	-84.1	-161.2	0	8
-33.885786	-43.1	-74.2	-137.7	0	0
-34.185786	-45.5	-72.8	-138.5	1	0
-55.9	-55.9	-52.4	-96.4	0	0
-85.9	-84.1	-86.9	-145.8	1	6
-81.2	-30.92265	-13.245299	-52.5	0	0
-88.5	-33.646447	-14.63934	-78.846447	0	0
-49.16795	-34.5453	-9.9906	-47.72265	0	0
